"_raw","_time",app,clientip,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,host,index,linecount,pid,process,protocol,punct,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timeendpos,timestartpos
"61.191.62.7 - - [25/May/2014:11:46:54 -0700] ""GET //phpMyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:54.000-0700",,"61.191.62.7",11,25,46,may,54,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:53 -0700] ""GET //phpAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:53.000-0700",,"61.191.62.7",11,25,46,may,53,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:53 -0700] ""GET //scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:53.000-0700",,"61.191.62.7",11,25,46,may,53,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:44 -0700] ""GET //pHpMyAdMiN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:44.000-0700",,"61.191.62.7",11,25,46,may,44,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:43 -0700] ""GET //dbadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:43.000-0700",,"61.191.62.7",11,25,46,may,43,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:43 -0700] ""GET //db/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:43.000-0700",,"61.191.62.7",11,25,46,may,43,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:42 -0700] ""GET //SQL/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:42.000-0700",,"61.191.62.7",11,25,46,may,42,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:41 -0700] ""GET //PMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:41.000-0700",,"61.191.62.7",11,25,46,may,41,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:40 -0700] ""GET //PHPMYADMIN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:40.000-0700",,"61.191.62.7",11,25,46,may,40,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:40 -0700] ""GET //MyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:40.000-0700",,"61.191.62.7",11,25,46,may,40,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:39 -0700] ""GET //pMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:39.000-0700",,"61.191.62.7",11,25,46,may,39,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:38 -0700] ""GET //websql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:38.000-0700",,"61.191.62.7",11,25,46,may,38,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:38 -0700] ""GET //sql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:38.000-0700",,"61.191.62.7",11,25,46,may,38,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:37 -0700] ""GET //pma/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:37.000-0700",,"61.191.62.7",11,25,46,may,37,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:36 -0700] ""GET //web/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:36.000-0700",,"61.191.62.7",11,25,46,may,36,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:36 -0700] ""GET //mysqladmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:36.000-0700",,"61.191.62.7",11,25,46,may,36,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:35 -0700] ""GET //mysql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:35.000-0700",,"61.191.62.7",11,25,46,may,35,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:34 -0700] ""GET //myadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:34.000-0700",,"61.191.62.7",11,25,46,may,34,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:34 -0700] ""GET //phpmyadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:34.000-0700",,"61.191.62.7",11,25,46,may,34,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:33 -0700] ""GET //phpMyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:33.000-0700",,"61.191.62.7",11,25,46,may,33,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:33 -0700] ""GET //pHpMyAdMiN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:33.000-0700",,"61.191.62.7",11,25,46,may,33,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:32 -0700] ""GET //phpAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:32.000-0700",,"61.191.62.7",11,25,46,may,32,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:32 -0700] ""GET //dbadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:32.000-0700",,"61.191.62.7",11,25,46,may,32,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:32 -0700] ""GET //scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:32.000-0700",,"61.191.62.7",11,25,46,may,32,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:31 -0700] ""GET //db/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:31.000-0700",,"61.191.62.7",11,25,46,may,31,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:31 -0700] ""GET //SQL/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:31.000-0700",,"61.191.62.7",11,25,46,may,31,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:30 -0700] ""GET //PMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:30.000-0700",,"61.191.62.7",11,25,46,may,30,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:29 -0700] ""GET //PHPMYADMIN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:29.000-0700",,"61.191.62.7",11,25,46,may,29,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:29 -0700] ""GET //MyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:29.000-0700",,"61.191.62.7",11,25,46,may,29,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:28 -0700] ""GET //pMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:28.000-0700",,"61.191.62.7",11,25,46,may,28,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:28 -0700] ""GET //pHpMyAdMiN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:28.000-0700",,"61.191.62.7",11,25,46,may,28,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:27 -0700] ""GET //websql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:27.000-0700",,"61.191.62.7",11,25,46,may,27,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:27 -0700] ""GET //dbadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:27.000-0700",,"61.191.62.7",11,25,46,may,27,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:27 -0700] ""GET //sql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:27.000-0700",,"61.191.62.7",11,25,46,may,27,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:26 -0700] ""GET //db/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:26.000-0700",,"61.191.62.7",11,25,46,may,26,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:26 -0700] ""GET //pma/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:26.000-0700",,"61.191.62.7",11,25,46,may,26,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:26 -0700] ""GET //SQL/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:26.000-0700",,"61.191.62.7",11,25,46,may,26,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:25 -0700] ""GET //web/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:25.000-0700",,"61.191.62.7",11,25,46,may,25,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:25 -0700] ""GET //PMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:25.000-0700",,"61.191.62.7",11,25,46,may,25,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:25 -0700] ""GET //mysqladmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:25.000-0700",,"61.191.62.7",11,25,46,may,25,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:24 -0700] ""GET //PHPMYADMIN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:24.000-0700",,"61.191.62.7",11,25,46,may,24,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:24 -0700] ""GET //mysql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:24.000-0700",,"61.191.62.7",11,25,46,may,24,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:24 -0700] ""GET //pHpMyAdMiN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:24.000-0700",,"61.191.62.7",11,25,46,may,24,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:24 -0700] ""GET //MyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:24.000-0700",,"61.191.62.7",11,25,46,may,24,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:23 -0700] ""GET //myadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:23.000-0700",,"61.191.62.7",11,25,46,may,23,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:23 -0700] ""GET //dbadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:23.000-0700",,"61.191.62.7",11,25,46,may,23,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:23 -0700] ""GET //pMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:23.000-0700",,"61.191.62.7",11,25,46,may,23,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:23 -0700] ""GET //phpmyadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:23.000-0700",,"61.191.62.7",11,25,46,may,23,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:22 -0700] ""GET //db/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:22.000-0700",,"61.191.62.7",11,25,46,may,22,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:22 -0700] ""GET //websql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:22.000-0700",,"61.191.62.7",11,25,46,may,22,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:22 -0700] ""GET //phpMyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:22.000-0700",,"61.191.62.7",11,25,46,may,22,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:22 -0700] ""GET //SQL/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:22.000-0700",,"61.191.62.7",11,25,46,may,22,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:21 -0700] ""GET //sql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:21.000-0700",,"61.191.62.7",11,25,46,may,21,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:21 -0700] ""GET //phpAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:21.000-0700",,"61.191.62.7",11,25,46,may,21,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:21 -0700] ""GET //PMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:21.000-0700",,"61.191.62.7",11,25,46,may,21,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:21 -0700] ""GET //pma/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:21.000-0700",,"61.191.62.7",11,25,46,may,21,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:21 -0700] ""GET //scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:21.000-0700",,"61.191.62.7",11,25,46,may,21,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:20 -0700] ""GET //PHPMYADMIN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:20.000-0700",,"61.191.62.7",11,25,46,may,20,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:20 -0700] ""GET //web/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:20.000-0700",,"61.191.62.7",11,25,46,may,20,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:20 -0700] ""GET //MyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:20.000-0700",,"61.191.62.7",11,25,46,may,20,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:19 -0700] ""GET //mysqladmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:19.000-0700",,"61.191.62.7",11,25,46,may,19,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:19 -0700] ""GET //pMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:19.000-0700",,"61.191.62.7",11,25,46,may,19,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:19 -0700] ""GET //mysql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:19.000-0700",,"61.191.62.7",11,25,46,may,19,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:18 -0700] ""GET //websql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:18.000-0700",,"61.191.62.7",11,25,46,may,18,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:18 -0700] ""GET //myadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:18.000-0700",,"61.191.62.7",11,25,46,may,18,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:18 -0700] ""GET //sql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:18.000-0700",,"61.191.62.7",11,25,46,may,18,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:17 -0700] ""GET //phpmyadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:17.000-0700",,"61.191.62.7",11,25,46,may,17,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:17 -0700] ""GET //pma/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:17.000-0700",,"61.191.62.7",11,25,46,may,17,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:17 -0700] ""GET //phpMyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:17.000-0700",,"61.191.62.7",11,25,46,may,17,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:16 -0700] ""GET //web/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:16.000-0700",,"61.191.62.7",11,25,46,may,16,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:16 -0700] ""GET //phpAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:16.000-0700",,"61.191.62.7",11,25,46,may,16,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:16 -0700] ""GET //mysqladmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:16.000-0700",,"61.191.62.7",11,25,46,may,16,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:15 -0700] ""GET //scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:15.000-0700",,"61.191.62.7",11,25,46,may,15,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:15 -0700] ""GET //mysql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:15.000-0700",,"61.191.62.7",11,25,46,may,15,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:14 -0700] ""GET //myadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:14.000-0700",,"61.191.62.7",11,25,46,may,14,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:13 -0700] ""GET //phpmyadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:13.000-0700",,"61.191.62.7",11,25,46,may,13,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:13 -0700] ""GET //phpMyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:13.000-0700",,"61.191.62.7",11,25,46,may,13,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:12 -0700] ""GET //phpAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:12.000-0700",,"61.191.62.7",11,25,46,may,12,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:46:11 -0700] ""GET //scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:46:11.000-0700",,"61.191.62.7",11,25,46,may,11,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:39:56 -0700] ""GET //pHpMyAdMiN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:39:56.000-0700",,"61.191.62.7",11,25,39,may,56,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [25/May/2014:11:39:55 -0700] ""GET //dbadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-25T11:39:55.000-0700",,"61.191.62.7",11,25,39,may,55,sunday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
