City,Country,GID,Mfr,Product,Region,SerialNumber,UID,"_raw","_time",accnt,acct,action,addr,app,auid,bytes,category,cipher,classification,clientip,comm,cookie,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dbname,"dest_ip","dest_port",direction,euid,eventtype,exe,file,format,fp,"generator_id",home,host,hostname,id,idProduct,idVendor,ident,index,jscallback,kind,ksize,laddr,lat,linecount,lon,lport,mac,method,msg,name,op,other,p,"page_id",pid,priority,process,proto,protocol,punct,referer,"referer_domain","req_time",res,rhost,root,rport,ses,severity,shell,signature,"signature_rev",software,source,sourcetype,spid,"splunk_server","splunk_server_group","src_ip","src_port",srcaddr,status,suid,surveyid,swVersion,tag,"tag::eventtype",terminal,timeendpos,timestartpos,tty,type,uid,uri,"uri_domain","uri_path","uri_query",user,useragent,ver,version,x,x00type,"x_info","x_pid"
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:26:45 -0400] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 223 ""-"" ""ZmEu""","2014-06-12T03:26:45.000-0700",,,,,,,223,,,,"94.102.49.31",,,6,12,26,june,45,thursday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:06:26:45 -0400",,,myadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/myadmin/scripts/setup.php",,"/myadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:26:44 -0400] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 219 ""-"" ""ZmEu""","2014-06-12T03:26:44.000-0700",,,,,,,219,,,,"94.102.49.31",,,6,12,26,june,44,thursday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:06:26:44 -0400",,,pma,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/pma/scripts/setup.php",,"/pma/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:26:44 -0400] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-12T03:26:44.000-0700",,,,,,,226,,,,"94.102.49.31",,,6,12,26,june,44,thursday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:06:26:44 -0400",,,phpmyadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/phpmyadmin/scripts/setup.php",,"/phpmyadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:26:44 -0400] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-12T03:26:44.000-0700",,,,,,,226,,,,"94.102.49.31",,,6,12,26,june,44,thursday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:06:26:44 -0400",,,phpMyAdmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/phpMyAdmin/scripts/setup.php",,"/phpMyAdmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:26:43 -0400] ""GET /scripts/setup.php HTTP/1.1"" 404 215 ""-"" ""ZmEu""","2014-06-12T03:26:43.000-0700",,,,,,,215,,,,"94.102.49.31",,,6,12,26,june,43,thursday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_//._/.""___""-""_""""","-",,"12/Jun/2014:06:26:43 -0400",,,scripts,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/scripts/setup.php",,"/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:26:43 -0400] ""GET /mysqladmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-12T03:26:43.000-0700",,,,,,,226,,,,"94.102.49.31",,,6,12,26,june,43,thursday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:06:26:43 -0400",,,mysqladmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/mysqladmin/scripts/setup.php",,"/mysqladmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:26:42 -0400] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 223 ""-"" ""ZmEu""","2014-06-12T03:26:42.000-0700",,,,,,,223,,,,"94.102.49.31",,,6,12,26,june,42,thursday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:06:26:42 -0400",,,MyAdmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/MyAdmin/scripts/setup.php",,"/MyAdmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:26:42 -0400] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 223 ""-"" ""ZmEu""","2014-06-12T03:26:42.000-0700",,,,,,,223,,,,"94.102.49.31",,,6,12,26,june,42,thursday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:06:26:42 -0400",,,myadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/myadmin/scripts/setup.php",,"/myadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:26:42 -0400] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 219 ""-"" ""ZmEu""","2014-06-12T03:26:42.000-0700",,,,,,,219,,,,"94.102.49.31",,,6,12,26,june,42,thursday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:06:26:42 -0400",,,pma,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/pma/scripts/setup.php",,"/pma/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:26:41 -0400] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-12T03:26:41.000-0700",,,,,,,226,,,,"94.102.49.31",,,6,12,26,june,41,thursday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:06:26:41 -0400",,,phpmyadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/phpmyadmin/scripts/setup.php",,"/phpmyadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:26:41 -0400] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-12T03:26:41.000-0700",,,,,,,226,,,,"94.102.49.31",,,6,12,26,june,41,thursday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:06:26:41 -0400",,,phpMyAdmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/phpMyAdmin/scripts/setup.php",,"/phpMyAdmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:26:40 -0400] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 239 ""-"" ""ZmEu""","2014-06-12T03:26:40.000-0700",,,,,,,239,,,,"94.102.49.31",,,6,12,26,june,40,thursday,2014,"-240",,,,,,,,"w00tw00t.at.blackhats.romanian.anti-sec:)",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""","-",,"12/Jun/2014:06:26:40 -0400",,,,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"94.102.49.31 - - [12/Jun/2014:06:26:37 -0400] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 239 ""-"" ""ZmEu""","2014-06-12T03:26:37.000-0700",,,,,,,239,,,,"94.102.49.31",,,6,12,26,june,37,thursday,2014,"-240",,,,,,,,"w00tw00t.at.blackhats.romanian.anti-sec:)",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""","-",,"12/Jun/2014:06:26:37 -0400",,,,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"94.102.49.31",404,,,,,,,44,18,,,,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"-",ZmEu,,"HTTP/1.1",,,,
Seoul,"South Korea",,,,Seoul,,,"222.239.78.246 - - [11/Jun/2014:10:15:01 -0400] ""GET /muieblackcat HTTP/1.1"" 404 210 ""-"" ""-""","2014-06-11T07:15:01.000-0700",,,,,,,210,,,,"222.239.78.246",,,10,11,15,june,1,wednesday,2014,"-240",,,,,,,,muieblackcat,,,,,Network3HP,,,,,"-",main,,,,,"37.59850",1,"126.97830",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/_/.""___""-""_""-""","-",,"11/Jun/2014:10:15:01 -0400",,,,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"222.239.78.246",404,,,,,,,46,20,,,,"/muieblackcat",,"/muieblackcat",,"-","-",,"HTTP/1.1",,,,
Seoul,"South Korea",,,,Seoul,,,"222.239.78.246 - - [11/Jun/2014:10:09:23 -0400] ""GET /muieblackcat HTTP/1.1"" 404 210 ""-"" ""-""","2014-06-11T07:09:23.000-0700",,,,,,,210,,,,"222.239.78.246",,,10,11,9,june,23,wednesday,2014,"-240",,,,,,,,muieblackcat,,,,,Network3HP,,,,,"-",main,,,,,"37.59850",1,"126.97830",,,GET,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/_/.""___""-""_""-""","-",,"11/Jun/2014:10:09:23 -0400",,,,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"222.239.78.246",404,,,,,,,46,20,,,,"/muieblackcat",,"/muieblackcat",,"-","-",,"HTTP/1.1",,,,
Nanjing,China,,,,"Jiangsu Sheng",,,"117.86.198.38 - - [10/Jun/2014:10:49:06 -0400] ""GET http://hotel.qunar.com/render/hoteldiv.jsp?&__jscallback=XQScript_4 HTTP/1.1"" 404 217 ""http://hotel.qunar.com/"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-10T07:49:06.000-0700",,,,,,,217,,,,"117.86.198.38",,,10,10,49,june,6,tuesday,2014,"-240",,,,,,,,"hoteldiv.jsp",,,,,Network3HP,,,,,"-",main,"XQScript_4",,,,"32.06170",1,"118.77780",,,GET,,,,,,,,,,,,,"http://hotel.qunar.com/","http://hotel.qunar.com","10/Jun/2014:10:49:06 -0400",,,render,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"117.86.198.38",404,,,,,,,45,19,,,,"http://hotel.qunar.com/render/hoteldiv.jsp?&__jscallback=XQScript_4","http://hotel.qunar.com","/render/hoteldiv.jsp","&__jscallback=XQScript_4","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",,"HTTP/1.1",,,,
Miami,"United States",,,,Florida,,,"65.111.180.205 - - [09/Jun/2014:16:11:49 -0400] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 223 ""-"" ""ZmEu""","2014-06-09T13:11:49.000-0700",,,,,,,223,,,,"65.111.180.205",,,16,9,11,june,49,monday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"25.72670",1,"-80.23580",,,GET,,,,,,,,,,,,,"-",,"09/Jun/2014:16:11:49 -0400",,,MyAdmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"65.111.180.205",404,,,,,,,46,20,,,,"/MyAdmin/scripts/setup.php",,"/MyAdmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Miami,"United States",,,,Florida,,,"65.111.180.205 - - [09/Jun/2014:16:11:48 -0400] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 223 ""-"" ""ZmEu""","2014-06-09T13:11:48.000-0700",,,,,,,223,,,,"65.111.180.205",,,16,9,11,june,48,monday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"25.72670",1,"-80.23580",,,GET,,,,,,,,,,,,,"-",,"09/Jun/2014:16:11:48 -0400",,,myadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"65.111.180.205",404,,,,,,,46,20,,,,"/myadmin/scripts/setup.php",,"/myadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Miami,"United States",,,,Florida,,,"65.111.180.205 - - [09/Jun/2014:16:11:48 -0400] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 219 ""-"" ""ZmEu""","2014-06-09T13:11:48.000-0700",,,,,,,219,,,,"65.111.180.205",,,16,9,11,june,48,monday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"25.72670",1,"-80.23580",,,GET,,,,,,,,,,,,,"-",,"09/Jun/2014:16:11:48 -0400",,,pma,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"65.111.180.205",404,,,,,,,46,20,,,,"/pma/scripts/setup.php",,"/pma/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Miami,"United States",,,,Florida,,,"65.111.180.205 - - [09/Jun/2014:16:11:48 -0400] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-09T13:11:48.000-0700",,,,,,,226,,,,"65.111.180.205",,,16,9,11,june,48,monday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"25.72670",1,"-80.23580",,,GET,,,,,,,,,,,,,"-",,"09/Jun/2014:16:11:48 -0400",,,phpmyadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"65.111.180.205",404,,,,,,,46,20,,,,"/phpmyadmin/scripts/setup.php",,"/phpmyadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Miami,"United States",,,,Florida,,,"65.111.180.205 - - [09/Jun/2014:16:11:48 -0400] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-09T13:11:48.000-0700",,,,,,,226,,,,"65.111.180.205",,,16,9,11,june,48,monday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"25.72670",1,"-80.23580",,,GET,,,,,,,,,,,,,"-",,"09/Jun/2014:16:11:48 -0400",,,phpMyAdmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"65.111.180.205",404,,,,,,,46,20,,,,"/phpMyAdmin/scripts/setup.php",,"/phpMyAdmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
Miami,"United States",,,,Florida,,,"65.111.180.205 - - [09/Jun/2014:16:11:48 -0400] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 239 ""-"" ""ZmEu""","2014-06-09T13:11:48.000-0700",,,,,,,239,,,,"65.111.180.205",,,16,9,11,june,48,monday,2014,"-240",,,,,,,,"w00tw00t.at.blackhats.romanian.anti-sec:)",,,,,Network3HP,,,,,"-",main,,,,,"25.72670",1,"-80.23580",,,GET,,,,,,,,,,,,,"-",,"09/Jun/2014:16:11:48 -0400",,,,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"65.111.180.205",404,,,,,,,46,20,,,,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"-",ZmEu,,"HTTP/1.1",,,,
Beijing,China,,,,"Beijing Shi",,,"115.28.11.229 - - [09/Jun/2014:10:49:12 -0400] ""GET http://hotel.qunar.com/render/hoteldiv.jsp?&__jscallback=XQScript_4 HTTP/1.1"" 404 217 ""http://hotel.qunar.com/"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-09T07:49:12.000-0700",,,,,,,217,,,,"115.28.11.229",,,10,9,49,june,12,monday,2014,"-240",,,,,,,,"hoteldiv.jsp",,,,,Network3HP,,,,,"-",main,"XQScript_4",,,,"39.92890",1,"116.38830",,,GET,,,,,,,,,,,,,"http://hotel.qunar.com/","http://hotel.qunar.com","09/Jun/2014:10:49:12 -0400",,,render,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"115.28.11.229",404,,,,,,,45,19,,,,"http://hotel.qunar.com/render/hoteldiv.jsp?&__jscallback=XQScript_4","http://hotel.qunar.com","/render/hoteldiv.jsp","&__jscallback=XQScript_4","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",,"HTTP/1.1",,,,
Hickory,"United States",,,,"North Carolina",,,"75.138.122.250 - - [09/Jun/2014:07:24:14 -0400] ""GET /HNAP1/ HTTP/1.1"" 404 204 ""http://69.50.163.209/"" ""Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.1) Gecko/2008092215 Firefox/3.0.1 Orca/1.1 beta 3""","2014-06-09T04:24:14.000-0700",,,,,,,204,,,,"75.138.122.250",,,7,9,24,june,14,monday,2014,"-240",,,,,,,,,,,,,Network3HP,,,,,"-",main,,,,,"35.73320",1,"-81.34120",,,GET,,,,,,,,,,,,,"http://69.50.163.209/","http://69.50.163.209","09/Jun/2014:07:24:14 -0400",,,HNAP1,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"75.138.122.250",404,,,,,,,46,20,,,,"/HNAP1/",,"/HNAP1/",,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.1) Gecko/2008092215 Firefox/3.0.1 Orca/1.1 beta 3",,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"80.82.64.42 - - [08/Jun/2014:20:43:12 -0400] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 223 ""-"" ""ZmEu""","2014-06-08T17:43:12.000-0700",,,,,,,223,,,,"80.82.64.42",,,20,8,43,june,12,sunday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,,"-",,"08/Jun/2014:20:43:12 -0400",,,MyAdmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"80.82.64.42",404,,,,,,,43,17,,,,"/MyAdmin/scripts/setup.php",,"/MyAdmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"80.82.64.42 - - [08/Jun/2014:20:43:12 -0400] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 223 ""-"" ""ZmEu""","2014-06-08T17:43:12.000-0700",,,,,,,223,,,,"80.82.64.42",,,20,8,43,june,12,sunday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,,"-",,"08/Jun/2014:20:43:12 -0400",,,myadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"80.82.64.42",404,,,,,,,43,17,,,,"/myadmin/scripts/setup.php",,"/myadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"80.82.64.42 - - [08/Jun/2014:20:43:12 -0400] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 219 ""-"" ""ZmEu""","2014-06-08T17:43:12.000-0700",,,,,,,219,,,,"80.82.64.42",,,20,8,43,june,12,sunday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,,"-",,"08/Jun/2014:20:43:12 -0400",,,pma,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"80.82.64.42",404,,,,,,,43,17,,,,"/pma/scripts/setup.php",,"/pma/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"80.82.64.42 - - [08/Jun/2014:20:43:11 -0400] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-08T17:43:11.000-0700",,,,,,,226,,,,"80.82.64.42",,,20,8,43,june,11,sunday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,,"-",,"08/Jun/2014:20:43:11 -0400",,,phpmyadmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"80.82.64.42",404,,,,,,,43,17,,,,"/phpmyadmin/scripts/setup.php",,"/phpmyadmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"80.82.64.42 - - [08/Jun/2014:20:43:11 -0400] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 226 ""-"" ""ZmEu""","2014-06-08T17:43:11.000-0700",,,,,,,226,,,,"80.82.64.42",,,20,8,43,june,11,sunday,2014,"-240",,,,,,,,"setup.php",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,,"-",,"08/Jun/2014:20:43:11 -0400",,,phpMyAdmin,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"80.82.64.42",404,,,,,,,43,17,,,,"/phpMyAdmin/scripts/setup.php",,"/phpMyAdmin/scripts/setup.php",,"-",ZmEu,,"HTTP/1.1",,,,
"",Netherlands,,,,"",,,"80.82.64.42 - - [08/Jun/2014:20:43:11 -0400] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 239 ""-"" ""ZmEu""","2014-06-08T17:43:11.000-0700",,,,,,,239,,,,"80.82.64.42",,,20,8,43,june,11,sunday,2014,"-240",,,,,,,,"w00tw00t.at.blackhats.romanian.anti-sec:)",,,,,Network3HP,,,,,"-",main,,,,,"52.50000",1,"5.75000",,,GET,,,,,,,,,,,,,"-",,"08/Jun/2014:20:43:11 -0400",,,,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"80.82.64.42",404,,,,,,,43,17,,,,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"-",ZmEu,,"HTTP/1.1",,,,
Nanjing,China,,,,"Jiangsu Sheng",,,"114.232.241.232 - - [08/Jun/2014:10:49:52 -0400] ""GET http://hotel.qunar.com/render/hoteldiv.jsp?&__jscallback=XQScript_4 HTTP/1.1"" 404 217 ""http://hotel.qunar.com/"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36""","2014-06-08T07:49:52.000-0700",,,,,,,217,,,,"114.232.241.232",,,10,8,49,june,52,sunday,2014,"-240",,,,,,,,"hoteldiv.jsp",,,,,Network3HP,,,,,"-",main,"XQScript_4",,,,"32.06170",1,"118.77780",,,GET,,,,,,,,,,,,,"http://hotel.qunar.com/","http://hotel.qunar.com","08/Jun/2014:10:49:52 -0400",,,render,,,,,,,,"access_log_all","access_combined",,RazLT,,,,"114.232.241.232",404,,,,,,,47,21,,,,"http://hotel.qunar.com/render/hoteldiv.jsp?&__jscallback=XQScript_4","http://hotel.qunar.com","/render/hoteldiv.jsp","&__jscallback=XQScript_4","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",,"HTTP/1.1",,,,
,,,,,,,,"[Sat Jun 07 13:06:15.443763 2014] [cgi:error] [pid 21163] [client 185.56.80.125:42966] script not found or unable to stat: /var/www/cgi-bin/php.cgi","2014-06-07T13:06:15.443-0700",,,,,,,,,,,,,,13,7,6,june,15,saturday,2014,local,,,,,,,,,,,,,Network3HP,,,,,,main,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"error_all_log","linux_audit",,RazLT,,,,"",,,,,,,,32,5,,,,,,,,,,,,,,,
,,,,,,,,"[Sat Jun 07 13:06:15.110413 2014] [cgi:error] [pid 18932] [client 185.56.80.125:42803] script not found or unable to stat: /var/www/cgi-bin/php-cgi","2014-06-07T13:06:15.110-0700",,,,,,,,,,,,,,13,7,6,june,15,saturday,2014,local,,,,,,,,,,,,,Network3HP,,,,,,main,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"error_all_log","linux_audit",,RazLT,,,,"",,,,,,,,32,5,,,,,,,,,,,,,,,
